cnpj;razao_social;data_autorizacao;prefixo;descricao_linha;tipo_veiculo;sentido;horario;segunda_feira;terca_feira;quarta_feira;quinta_feira;sexta_feira;sabado;domingo;janeiro;fevereiro;marco;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;14:29;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;14:40;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;14:53;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;14:55;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;15:19;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;15:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;15:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;15:44;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:05;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:08;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:20;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:29;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:40;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;16:53;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;17:10;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;17:15;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;17:20;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;17:43;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;17:50;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;18:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;18:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;18:25;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;18:25;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;18:50;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:17;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:25;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;19:40;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;20:10;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;20:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;20:49;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;20:55;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;21:15;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;21:22;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;21:40;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;22:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;22:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;22:35;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;22:40;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;23:10;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;23:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;ida;23:45;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;04:40;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;05:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;05:20;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;05:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;05:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;05:40;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:00;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:20;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:23;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;06:46;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:08;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:10;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:30;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;07:55;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:19;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:43;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;08:50;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:31;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:40;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;09:55;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;10:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;10:19;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;10:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;10:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;10:43;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:20;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;11:52;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;12:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;12:10;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;12:20;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;12:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;12:42;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:00;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:31;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:50;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;13:55;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;14:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;14:19;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;14:35;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;14:40;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;14:43;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:10;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:30;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:31;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:45;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;15:55;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;16:19;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;16:20;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;16:20;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;16:43;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;16:55;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;17:07;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;17:10;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;17:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;17:30;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
80.858.053/0001-87;VIACAO SANTA CLARA LTDA.;24/11/1975;09-0646-70;RIO NEGRO(PR) - MAFRA(SC);SEMI-URBANO;volta;17:55;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
